variable,unit,year,value,scenario,variant
Strasse,Mrd. tkm,2052,22.718730913341883,ZERO-Basis,KKW50
Strasse,Mrd. tkm,2053,22.83776579270253,ZERO-Basis,KKW50
Strasse,Mrd. tkm,2054,22.955957077154807,ZERO-Basis,KKW50
Strasse,Mrd. tkm,2055,23.07390714146086,ZERO-Basis,KKW50
Strasse,Mrd. tkm,2056,23.192176668652134,ZERO-Basis,KKW50
Strasse,Mrd. tkm,2057,23.31172687295826,ZERO-Basis,KKW50
Strasse,Mrd. tkm,2058,23.432760732283473,ZERO-Basis,KKW50
Strasse,Mrd. tkm,2059,23.555214885466455,ZERO-Basis,KKW50
Strasse,Mrd. tkm,2060,23.678958685030455,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2000,10.071101218859555,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2001,10.096456917380948,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2002,10.121812617002558,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2003,10.14716831567193,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2004,10.172524012650348,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2005,10.197879711521265,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2006,10.929152266436887,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2007,10.680424818934469,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2008,11.029697372155693,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2009,9.447969925623912,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2010,9.85524247689824,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2011,10.212226452293455,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2012,9.760210427268767,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2013,10.286194401291597,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2014,10.699178374504102,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2015,10.781162349251517,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2016,10.874122188169405,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2017,10.114082026002874,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2018,10.517001863239974,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2019,10.919921700478566,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2020,11.323042351706498,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2021,11.613173549633496,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2022,11.903304750378517,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2023,12.193435950599882,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2024,12.483567150378382,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2025,12.773698348632292,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2026,12.967119148704462,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2027,13.160539949836817,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2028,13.353960749106744,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2029,13.54738154810392,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2030,13.74080234815118,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2031,13.781098348754814,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2032,13.821394347398845,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2033,13.861690348196605,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2034,13.90198634735195,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2035,13.942282347619694,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2036,13.983688362406136,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2037,14.025094379001445,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2038,14.066500393906082,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2039,14.107906408291555,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2040,14.149312424319817,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2041,14.203447230694128,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2042,14.257582038266865,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2043,14.311716844914226,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2044,14.36585165184885,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2045,14.419986458289737,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2046,14.482557831452088,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2047,14.545129203956126,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2048,14.607700577010752,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2049,14.670271949478884,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2050,14.732843321707628,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2051,14.733123859554443,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2052,14.733404398530555,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2053,14.73368493706171,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2054,14.733965475592868,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2055,14.734246014433706,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2056,14.734546753402288,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2057,14.734847492443402,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2058,14.735148232159705,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2059,14.735448971072463,ZERO-Basis,KKW50
Eisenbahn,Mrd. tkm,2060,14.735749710386996,ZERO-Basis,KKW50
Personenverkehr,Mrd. Pkm,2000,95.16979044026034,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2001,96.45332507443155,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2002,98.05245301760779,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2003,99.52847985767232,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2004,100.99828876950716,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2005,102.01587175630326,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2006,103.40722383349105,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2007,105.32926684514842,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2008,107.65856488753249,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2009,111.1474707796451,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2010,114.02416749385254,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2011,115.24227621423256,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2012,116.5607679168482,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2013,118.03846920800382,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2014,119.88806718323659,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2015,121.63273778703446,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2016,124.21429782906067,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2017,126.09847332878537,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2018,127.13759594808556,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2019,128.1702148626266,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2020,129.19556724709213,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2021,130.35162685661115,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2022,131.5011662509287,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2023,132.6431524445016,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2024,133.77580732512453,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2025,134.89697650076755,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2026,135.929740445904,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2027,136.9488522116091,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2028,137.95301972915718,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2029,138.9418012394361,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2030,139.91477619573007,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2031,140.83657867668046,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2032,141.7201205330326,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2033,142.55464357687757,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2034,143.31675655252903,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2035,144.01658674502968,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2036,144.61729030785395,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2037,145.1457310762639,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2038,145.62312022017483,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2039,146.06150145018066,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2040,146.4718667835577,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2041,146.8576815011932,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2042,147.23047795250153,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2043,147.59190135911047,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2044,147.9412514372979,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2045,148.27987082794004,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2046,148.57007179346823,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2047,148.85097683042386,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2048,149.12211572871018,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2049,149.383211540418,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2050,149.634358014962,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2051,149.76213114998097,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2052,149.88033378430362,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2053,149.98976425548946,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2054,150.08893641399237,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2055,150.179254495646,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2056,150.26064345398322,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2057,150.3330528273822,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2058,150.39786566571695,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2059,150.45457694545235,ZERO-A,KKW50
Personenverkehr,Mrd. Pkm,2060,150.50494747540986,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2000,79.14189029852075,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2001,79.57420507304982,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2002,80.39711287436762,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2003,81.05701980271039,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2004,81.8048087836528,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2005,82.0139717409359,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2006,82.94082375270744,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2007,83.93156681441661,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2008,86.06346493021773,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2009,88.67567059929769,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2010,90.8605676237776,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2011,91.67147631436586,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2012,93.08616789600296,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2013,94.33916917138812,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2014,95.56216707337734,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2015,96.8466378139089,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2016,98.92319787346366,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2017,100.77807333409028,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2018,101.29939284140356,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2019,101.81331358800058,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2020,102.3190893250606,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2021,103.06110981431723,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2022,103.79659520003398,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2023,104.52454478117801,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2024,105.24323481142993,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2025,105.9505775801545,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2026,106.645643290558,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2027,107.3272666836712,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2028,107.99419845365753,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2029,108.64601459456348,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2030,109.28231199566245,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2031,109.94490961863274,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2032,110.57027614225929,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2033,111.14799729101367,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2034,111.65542258580311,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2035,112.10238320965358,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2036,112.4899959295525,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2037,112.80751137763471,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2038,113.0754926106834,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2039,113.3056173720305,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2040,113.50854028592546,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2041,113.72932846824523,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2042,113.93769853149435,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2043,114.13522304750693,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2044,114.3212417527193,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2045,114.49703746024197,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2046,114.66289298434525,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2047,114.81989955588844,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2048,114.96761536082015,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2049,115.10578216009671,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2050,115.23449213907828,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2051,115.35423820818741,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2052,115.4648963179895,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2053,115.56722887374909,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2054,115.65982720807212,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2055,115.74402983421545,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2056,115.81976697265574,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2057,115.88699508811726,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2058,115.94702947719863,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2059,115.99939287370641,ZERO-A,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2060,116.04575878686792,ZERO-A,KKW50
Busse,Mrd. Pkm,2000,2.5637027787521585,ZERO-A,KKW50
Busse,Mrd. Pkm,2001,2.6962541928748536,ZERO-A,KKW50
Busse,Mrd. Pkm,2002,2.7538058892138597,ZERO-A,KKW50
Busse,Mrd. Pkm,2003,2.8512573554161853,ZERO-A,KKW50
Busse,Mrd. Pkm,2004,2.8546088407891674,ZERO-A,KKW50
Busse,Mrd. Pkm,2005,3.0765000153673574,ZERO-A,KKW50
Busse,Mrd. Pkm,2006,3.102100080783601,ZERO-A,KKW50
Busse,Mrd. Pkm,2007,3.1410000307318136,ZERO-A,KKW50
Busse,Mrd. Pkm,2008,2.916499957314774,ZERO-A,KKW50
Busse,Mrd. Pkm,2009,2.9665001803474382,ZERO-A,KKW50
Busse,Mrd. Pkm,2010,3.0086998700749574,ZERO-A,KKW50
Busse,Mrd. Pkm,2011,3.0287998998667036,ZERO-A,KKW50
Busse,Mrd. Pkm,2012,3.0819000208452354,ZERO-A,KKW50
Busse,Mrd. Pkm,2013,3.1320000366156817,ZERO-A,KKW50
Busse,Mrd. Pkm,2014,3.1854001098592515,ZERO-A,KKW50
Busse,Mrd. Pkm,2015,3.243499973125523,ZERO-A,KKW50
Busse,Mrd. Pkm,2016,3.3039999555969937,ZERO-A,KKW50
Busse,Mrd. Pkm,2017,3.278799994695084,ZERO-A,KKW50
Busse,Mrd. Pkm,2018,3.3513182581971344,ZERO-A,KKW50
Busse,Mrd. Pkm,2019,3.4247315776563565,ZERO-A,KKW50
Busse,Mrd. Pkm,2020,3.4990233765769445,ZERO-A,KKW50
Busse,Mrd. Pkm,2021,3.5419917897686735,ZERO-A,KKW50
Busse,Mrd. Pkm,2022,3.5849750912987495,ZERO-A,KKW50
Busse,Mrd. Pkm,2023,3.62794099665688,ZERO-A,KKW50
Busse,Mrd. Pkm,2024,3.6708351399572434,ZERO-A,KKW50
Busse,Mrd. Pkm,2025,3.7135908398049646,ZERO-A,KKW50
Busse,Mrd. Pkm,2026,3.7544325088813397,ZERO-A,KKW50
Busse,Mrd. Pkm,2027,3.7950643158166883,ZERO-A,KKW50
Busse,Mrd. Pkm,2028,3.835443497721851,ZERO-A,KKW50
Busse,Mrd. Pkm,2029,3.8755523014382813,ZERO-A,KKW50
Busse,Mrd. Pkm,2030,3.915373290976702,ZERO-A,KKW50
Busse,Mrd. Pkm,2031,3.951935724714376,ZERO-A,KKW50
Busse,Mrd. Pkm,2032,3.987468633197532,ZERO-A,KKW50
Busse,Mrd. Pkm,2033,4.021628104045681,ZERO-A,KKW50
Busse,Mrd. Pkm,2034,4.053673360665331,ZERO-A,KKW50
Busse,Mrd. Pkm,2035,4.083900505073076,ZERO-A,KKW50
Busse,Mrd. Pkm,2036,4.111455994463072,ZERO-A,KKW50
Busse,Mrd. Pkm,2037,4.136845961255405,ZERO-A,KKW50
Busse,Mrd. Pkm,2038,4.160718518582357,ZERO-A,KKW50
Busse,Mrd. Pkm,2039,4.183439633705822,ZERO-A,KKW50
Busse,Mrd. Pkm,2040,4.20534669965244,ZERO-A,KKW50
Busse,Mrd. Pkm,2041,4.221944952139881,ZERO-A,KKW50
Busse,Mrd. Pkm,2042,4.23794305737087,ZERO-A,KKW50
Busse,Mrd. Pkm,2043,4.253413665138946,ZERO-A,KKW50
Busse,Mrd. Pkm,2044,4.2683167552857215,ZERO-A,KKW50
Busse,Mrd. Pkm,2045,4.2827121555768635,ZERO-A,KKW50
Busse,Mrd. Pkm,2046,4.295736384880505,ZERO-A,KKW50
Busse,Mrd. Pkm,2047,4.308313638171769,ZERO-A,KKW50
Busse,Mrd. Pkm,2048,4.320415519405178,ZERO-A,KKW50
Busse,Mrd. Pkm,2049,4.332023319715252,ZERO-A,KKW50
Busse,Mrd. Pkm,2050,4.34313860315643,ZERO-A,KKW50
Busse,Mrd. Pkm,2051,4.351165669066343,ZERO-A,KKW50
Busse,Mrd. Pkm,2052,4.35871019358694,ZERO-A,KKW50
Busse,Mrd. Pkm,2053,4.36580810901315,ZERO-A,KKW50
Busse,Mrd. Pkm,2054,4.372381933192927,ZERO-A,KKW50
Busse,Mrd. Pkm,2055,4.3784973887032965,ZERO-A,KKW50
Busse,Mrd. Pkm,2056,4.384149208600218,ZERO-A,KKW50
Busse,Mrd. Pkm,2057,4.389330466537645,ZERO-A,KKW50
Busse,Mrd. Pkm,2058,4.394108915791103,ZERO-A,KKW50
Busse,Mrd. Pkm,2059,4.398456799018709,ZERO-A,KKW50
Busse,Mrd. Pkm,2060,4.402461415814771,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2000,13.464197362987433,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2001,14.18286580850687,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2002,14.90153425402631,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2003,15.62020269954575,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2004,16.338871145065184,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2005,16.9254,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2006,17.364300000000004,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2007,18.2567,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2008,18.6786,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2009,19.5053,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2010,20.1549,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2011,20.542,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2012,20.3927,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2013,20.567300000000003,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2014,21.1405,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2015,21.5426,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2016,21.9871,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2017,22.0416,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2018,22.48688484848485,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2019,22.932169696969694,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2020,23.377454545454547,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2021,23.748525252525255,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2022,24.119595959595955,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2023,24.49066666666667,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2024,24.861737373737373,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2025,25.232808080808084,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2026,25.529664646464653,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2027,25.826521212121214,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2028,26.12337777777778,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2029,26.42023434343434,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2030,26.717090909090906,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2031,26.939733333333336,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2032,27.162375757575752,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2033,27.38501818181818,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2034,27.607660606060605,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2035,27.830303030303032,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2036,28.015838383838386,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2037,28.201373737373743,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2038,28.38690909090909,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2039,28.572444444444447,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2040,28.7579797979798,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2041,28.906408080808088,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2042,29.054836363636362,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2043,29.203264646464646,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2044,29.35169292929293,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2045,29.50012121212121,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2046,29.61144242424243,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2047,29.72276363636364,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2048,29.834084848484856,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2049,29.945406060606064,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2050,30.056727272727272,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2051,30.056727272727272,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2052,30.056727272727272,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2053,30.056727272727272,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2054,30.056727272727272,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2055,30.056727272727272,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2056,30.056727272727272,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2057,30.056727272727272,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2058,30.056727272727272,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2059,30.056727272727272,ZERO-A,KKW50
Schienenverkehr,Mrd. Pkm,2060,30.056727272727272,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2000,23.68036348228801,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2001,24.302617415937757,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2002,24.610931461960643,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2003,25.132871435391586,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2004,25.51362052756185,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2005,25.90705377246674,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2006,27.187880050444004,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2007,27.56984220654983,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2008,28.15968486216861,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2009,26.22269834656107,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2010,26.761601786129347,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2011,27.584654477704703,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2012,26.86881716522974,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2013,27.527120227495708,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2014,28.240251298020063,ZERO-A,KKW50
Güterverkehr,Mrd. tkm,2015,27.994768128766825,ZERO-A,KKW50
