noga,industry,unit,year,value,scenario,variant
,Haushalte,Mio. m²,2000,378.76240000000007,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2001,382.46510000000006,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2002,386.1677,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2003,390.179,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2004,394.6292,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2005,398.97180000000003,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2006,403.74210000000005,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2007,408.74190000000004,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2008,413.78540000000004,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2009,418.4703,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2010,423.8287,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2011,429.887,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2012,435.7305,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2013,442.4696,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2014,448.9343,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2015,455.5739,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2016,461.9785,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2017,468.2344,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2018,473.3612,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2019,479.17780000000005,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2020,484.9234,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2021,490.60130000000004,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2022,496.2022,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2023,501.724,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2024,507.1629,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2025,512.5055,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2026,517.7506000000001,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2027,522.8966,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2028,527.9632,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2029,532.9642,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2030,537.855,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2031,542.6010000000001,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2032,547.1568,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2033,551.4748999999999,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2034,555.5066,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2035,559.2414,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2036,562.6774,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2037,565.7915,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2038,568.6355000000001,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2039,571.2714,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2040,573.7543000000001,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2041,576.1341,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2042,578.4083,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2043,580.5930000000001,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2044,582.6753,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2045,584.695,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2046,586.6811000000001,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2047,588.6328,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2048,590.5358,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2049,592.3637,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2050,594.1431,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2050.1,595.8751,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2050.2,597.5588000000001,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2050.3,599.1916,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2050.4,600.779,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2050.5,602.3176,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2050.6,603.8176000000001,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2050.7,605.2715000000001,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2050.8,606.6796,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2050.9,608.0561,ZERO-Basis,KKW50
,Haushalte,Mio. m²,2050.10,608.909,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2000,71.71822469752995,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2001,71.05109972534525,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2002,68.99696996870036,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2003,70.91738093518681,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2004,70.52505278812075,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2005,67.95638126020607,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2006,69.48935288742433,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2007,70.57596047126036,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2008,70.48389023888484,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2009,73.26515125114052,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2010,75.73449814040386,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2011,74.83487443711424,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2012,71.54949430624995,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2013,69.59074983437027,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2014,69.15145152824783,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2015,67.22462333698913,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2016,67.44029250528993,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2017,66.10092484834243,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2018,66.38286143111124,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2019,66.07051843667371,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2020,65.87495105229968,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2021,65.75744324650064,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2022,65.66405117308595,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2023,65.60031762129121,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2024,65.55320030308317,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2025,65.5185409080213,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2026,65.49156533300456,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2027,65.46995406982724,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2028,65.450152859759,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2029,65.42806984429352,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2030,65.41332630434664,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2031,65.39160308423578,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2032,65.3667884571565,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2033,65.3374613698919,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2034,65.30531203583989,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2035,65.27182088093006,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2036,65.21686269972986,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2037,65.17226582670285,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2038,65.12795646976514,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2039,65.08124304848805,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2040,65.03531715211278,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2041,64.97415328599911,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2042,64.91275580470243,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2043,64.84793523035354,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2044,64.77838622837379,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2045,64.70775067416452,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2046,64.62498187257536,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2047,64.54005552696012,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2048,64.4504541507732,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2049,64.35518486595645,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2050,64.2587211063544,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2050.1,64.1560787260798,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2050.2,64.04638655101665,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2050.3,63.93049575176075,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2050.4,63.809298967420354,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2050.5,63.68218732062838,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2050.6,63.54992161112771,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2050.7,63.40947671689908,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2050.8,63.263481893810884,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2050.9,63.111060981009764,ZERO-Basis,KKW50
B-F,Industrie,Mio. m²,2050.10,62.952696203961324,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2000,6.172515201000182,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2001,6.59409852056169,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2002,5.7328405961840705,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2003,5.67698460848447,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2004,5.22184496892754,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2005,5.10590649050065,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2006,6.0541068796864606,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2007,5.7740599546318,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2008,5.9112345095645,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2009,6.8422884989619295,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2010,6.880028392823121,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2011,6.7808398808993795,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2012,6.80362427116663,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2013,7.38930649915691,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2014,7.650477377028019,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2015,7.9248939370901,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2016,7.821550565912579,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2017,8.38877307484906,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2018,6.83930606151951,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2019,6.609303375159473,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2020,6.420578318539622,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2021,6.263933449184099,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2022,6.120735093217545,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2023,5.99018319573197,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2024,5.871208177430943,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2025,5.760153900561818,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2026,5.654155548422136,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2027,5.552220740232018,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2028,5.453636083613728,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2029,5.35892131282634,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2030,5.269972083667153,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2031,5.18600966670204,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2032,5.1067081840845185,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2033,5.0303162396387355,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2034,4.955974661869686,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2035,4.8839367503905375,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2036,4.815708985203797,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2037,4.752203155889574,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2038,4.69193333894832,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2039,4.633172524272176,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2040,4.575761159350611,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2041,4.518126418377689,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2042,4.460513805042513,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2043,4.403005563620392,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2044,4.345181299716139,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2045,4.286588820288058,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2046,4.228774443559143,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2047,4.1709533260127625,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2048,4.113906109751224,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2049,4.056810258668436,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2050,4.000026320459138,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2050.1,3.9427561941567197,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2050.2,3.8858400032654115,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2050.3,3.8286710969870374,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2050.4,3.772174309715432,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2050.5,3.7161473105741414,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2050.6,3.660978417325417,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2050.7,3.606968816408666,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2050.8,3.554489308976837,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2050.9,3.503075977584071,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Mio. m²,2050.10,3.452618156841027,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2000,2.44129782280671,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2001,2.5556124976597694,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2002,2.36850116020917,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2003,2.12405107630175,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2004,2.17860563012452,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2005,2.0416441651019404,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2006,2.01896687051631,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2007,1.7797479972127002,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2008,1.67578868643132,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2009,1.65485806281421,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2010,1.72086630111703,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2011,1.6013799661934,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2012,1.4350731942732302,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2013,1.32263229615623,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2014,1.37722979133186,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2015,1.38675380006843,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2016,1.28759947747817,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2017,1.16416188279262,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2018,1.3915471855345305,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2019,1.3823909798414078,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2020,1.3664461269001746,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2021,1.3474931784984647,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2022,1.3268309755230703,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2023,1.3047495291608855,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2024,1.2821253020019934,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2025,1.2588996911178179,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2026,1.2350195773536148,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2027,1.2106026260070402,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2028,1.1857517844168088,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2029,1.160750180075294,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2030,1.1359937055490936,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2031,1.111332259860977,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2032,1.086994711632663,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2033,1.06280301049604,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2034,1.0385807254405828,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2035,1.0144060571368219,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2036,0.9898766801697991,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2037,0.9653406138924684,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2038,0.9409623581316945,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2039,0.916803121962625,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2040,0.8930016136524384,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2041,0.8695089544973695,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2042,0.8464037568090012,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2043,0.8236575374397488,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2044,0.8012547178298219,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2045,0.7791795903456255,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2046,0.7574164967687801,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2047,0.7361053420583292,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2048,0.715250479790549,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2049,0.6947963503451052,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2050,0.6747848292525155,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2050.1,0.6551418469081279,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2050.2,0.6359888418633002,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2050.3,0.6172392040995156,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2050.4,0.5990002912959415,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2050.5,0.5812595332279729,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2050.6,0.5640190418568126,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2050.7,0.5473892908547414,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2050.8,0.531392754255525,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2050.9,0.5159957602929092,ZERO-Basis,KKW50
C13-C15,Textilien,Mio. m²,2050.10,0.5011771109309335,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2000,5.935005189152329,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2001,5.98505201002978,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2002,6.132264995867241,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2003,5.31779150844582,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2004,4.959740769409791,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2005,4.78184465515655,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2006,4.67772777726507,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2007,4.66890761093271,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2008,4.71664663874321,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2009,4.653342340198649,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2010,4.336220840200119,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2011,4.06179417479381,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2012,3.58753823084542,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2013,3.3577239066992295,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2014,2.98729107642271,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2015,2.53296914999516,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2016,2.7373412492464,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2017,2.3267791413736605,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2018,2.6939332000587934,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2019,2.626368053176394,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2020,2.5602776049223084,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2021,2.5050803796585255,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2022,2.4521726159530735,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2023,2.4033935169065126,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2024,2.359174085899787,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2025,2.318011024730193,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2026,2.278619331801782,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2027,2.2407532516732207,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2028,2.20435945822095,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2029,2.16981428877129,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2030,2.1378436214241936,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2031,2.1083240155602363,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2032,2.080789519634311,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2033,2.0545753806422926,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2034,2.0291602056312694,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2035,2.0047490633422695,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2036,1.9862072938332618,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2037,1.9675274271934153,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2038,1.9491493752562492,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2039,1.9309390172112029,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2040,1.9130540857327856,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2041,1.8950789190617956,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2042,1.8771832020583812,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2043,1.8593937049482534,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2044,1.8415357984313505,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2045,1.8234210282200574,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2046,1.805711452765675,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2047,1.7880214634381855,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2048,1.7705968503640543,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2049,1.7531752778171195,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2050,1.7358286354667503,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2050.1,1.7182686848632012,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2050.2,1.700847529791079,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2050.3,1.6833889787195515,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2050.4,1.6662015107490524,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2050.5,1.6492452660259067,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2050.6,1.6326591014942897,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2050.7,1.6165833156307923,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2050.8,1.6011352005113417,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2050.9,1.586157119292547,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Mio. m²,2050.10,1.571601273838336,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Mio. m²,2000,7.25087249873484,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Mio. m²,2001,7.5062376559153705,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Mio. m²,2002,7.0019562946051614,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Mio. m²,2003,7.062806868766459,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Mio. m²,2004,7.402784859993509,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Mio. m²,2005,7.847087387687591,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Mio. m²,2006,6.96292161847788,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Mio. m²,2007,7.124402606556072,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Mio. m²,2008,6.790235115380251,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Mio. m²,2009,7.81341637808207,ZERO-Basis,KKW50
