noga,industry,unit,year,value,scenario,variant
B-F,Industrie,Tsd. VZÄ,2000,929.7875347088211,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2001,943.7667239511218,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2002,929.8263248030373,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2003,911.4575562609316,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2004,902.7798297461762,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2005,909.404246614448,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2006,930.0039706735492,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2007,962.6414725756672,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2008,984.9259877395424,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2009,963.71256061839,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2010,960.8932208257363,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2011,968.2029566711554,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2012,974.1562076521586,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2013,971.5031847175995,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2014,976.0928141757463,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2015,972.6205155383959,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2016,958.6996718274306,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2017,957.8388002198224,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2018,973.481933972341,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2019,981.8155314286576,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2020,984.9072723268597,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2021,986.9892859758475,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2022,988.1154356618542,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2023,988.5817761605022,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2024,988.8249691488202,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2025,988.6675715207854,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2026,988.0634560346093,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2027,987.0494534439155,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2028,985.7093386708663,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2029,984.2349890797223,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2030,982.9185107945373,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2031,981.7510270826425,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2032,980.7174231291543,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2033,979.6781345792592,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2034,978.4431296434951,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2035,977.0804165792752,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2036,975.656762227847,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2037,973.9274575867437,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2038,972.0221627953101,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2039,969.9393786027433,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2040,967.7469289272973,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2041,965.4453184289391,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2042,963.0208864611632,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2043,960.4514567160215,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2044,957.6934168511966,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2045,954.7220911224185,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2046,951.640282251187,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2047,948.4412312005306,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2048,945.1712338793584,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2049,941.7728200952411,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2050,938.2933603513779,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2051,934.7040414876419,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2052,931.0518070630706,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2053,927.3064290137742,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2054,923.5707441508958,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2055,919.8624642591474,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2056,916.2483694386666,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2057,912.8137821055537,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2058,909.6224090238493,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2059,906.6470311476814,ZERO-Basis,KKW50
B-F,Industrie,Tsd. VZÄ,2060,903.8847334137961,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2000,69.82793962499997,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2001,68.709963775,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2002,70.166774275,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2003,69.00980225,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2004,68.81832562499999,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2005,69.53271312499999,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2006,69.3274493,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2007,70.99947957500001,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2008,72.338385575,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2009,73.1982155,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2010,72.95543174999999,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2011,72.96682537500001,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2012,73.85983540000002,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2013,73.932062375,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2014,74.12824875000003,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2015,75.7351003,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2016,75.74411600000002,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2017,76.54954495,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2018,74.43208784603283,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2019,72.540919983724,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2020,70.66329136733643,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2021,69.08706124136967,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2022,67.65775688406275,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2023,66.36675922657967,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2024,65.20976087637511,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2025,64.14666334733205,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2026,63.1483202180507,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2027,62.20411085091476,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2028,61.306879325441066,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2029,60.46210773077875,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2030,59.687422805908405,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2031,58.97317178200253,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2032,58.31573331630419,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2033,57.696472200784065,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2034,57.10204138735669,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2035,56.53480941373384,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2036,56.011302158589906,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2037,55.53347079151197,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2038,55.09168936343005,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2039,54.6710160401172,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2040,54.26979520294339,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2041,53.87375724488618,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2042,53.483251506501404,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2043,53.09696930959895,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2044,52.70960379087897,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2045,52.31618735728206,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2046,51.929140696406144,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2047,51.54285584008858,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2048,51.163821655748364,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2049,50.78388365347239,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2050,50.40643738317419,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2051,50.02344971389517,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2052,49.64234935229373,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2053,49.25774825651361,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2054,48.878844001969505,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2055,48.504580220946764,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2056,48.13943851424172,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2057,47.78795657649657,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2058,47.454326119744934,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2059,47.134157184440284,ZERO-Basis,KKW50
C10-C12,"Nahrung, Tabak",Tsd. VZÄ,2060,46.82621359396078,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2000,24.166500875000004,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2001,23.00161215,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2002,21.316499900000004,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2003,19.721822850000002,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2004,18.652228349999998,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2005,17.81121985,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2006,17.016055574999996,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2007,17.116171199999997,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2008,17.17837695,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2009,15.584970174999999,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2010,14.916477599999997,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2011,15.858122899999998,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2012,14.655960075000003,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2013,13.676136500000002,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2014,13.692674000000002,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2015,13.533949374999999,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2016,12.918258775000002,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2017,12.924735875,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2018,13.066838259361102,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2019,12.97668899588485,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2020,12.81902600740664,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2021,12.631302212107382,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2022,12.427096531649823,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2023,12.209077681884011,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2024,11.985222043848633,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2025,11.755403947941922,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2026,11.519067458212977,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2027,11.27740464109776,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2028,11.031469665173972,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2029,10.78400743140389,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2030,10.538904207810795,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2031,10.29472631598864,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2032,10.053742335680637,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2033,9.814186627284615,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2034,9.57430573343221,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2035,9.334868026292181,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2036,9.091880427656791,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2037,8.848803031086362,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2038,8.607267920503741,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2039,8.36788240353794,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2040,8.132023123434713,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2041,7.899204859481104,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2042,7.670209129347245,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2043,7.444754253524501,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2044,7.22268586807934,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2045,7.003848383572956,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2046,6.788086729765512,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2047,6.576790864807606,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2048,6.370004813927088,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2049,6.167177466577314,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2050,5.968725351497366,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2051,5.773913366127777,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2052,5.5839484563423785,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2053,5.39797095950218,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2054,5.217048116432165,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2055,5.041055825381827,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2056,4.870015838762706,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2057,4.705026669372168,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2058,4.546312595625519,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2059,4.393539984250802,ZERO-Basis,KKW50
C13-C15,Textilien,Tsd. VZÄ,2060,4.246499097488837,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2000,45.46790067631021,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2001,45.695346346272366,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2002,43.58541708798431,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2003,41.13321972234907,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2004,39.59546660754593,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2005,38.50316104662821,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2006,37.305569950488625,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2007,36.97339661411378,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2008,36.19359924175896,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2009,33.72577462700022,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2010,32.079380867340745,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2011,30.52221165201339,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2012,29.141778183375273,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2013,27.594514864706397,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2014,26.471866942428356,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2015,25.73776549156782,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2016,24.970578193889956,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2017,24.618140179922708,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2018,23.855196288160492,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2019,23.22003132384412,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2020,22.52343069902953,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2021,21.947003823055045,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2022,21.413432173267516,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2023,20.933413909442177,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2024,20.50889538116556,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2025,20.12310835807537,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2026,19.76297372529668,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2027,19.424959953729413,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2028,19.107580069935103,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2029,18.813504809570876,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2030,18.548336505826914,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2031,18.309696525002195,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2032,18.093222568164208,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2033,17.89228122071588,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2034,17.700878245672218,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2035,17.52054594805189,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2036,17.3922287428989,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2037,17.26514590930912,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2038,17.143194023699476,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2039,17.025055378245806,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2040,16.911813356096324,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2041,16.79990090921426,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2042,16.690271826285446,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2043,16.582627196943164,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2044,16.475145184403473,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2045,16.366061150747626,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2046,16.26048038554152,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2047,16.155609652668648,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2048,16.05332205997622,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2049,15.9512384270058,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2050,15.84998166212172,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2051,15.746926224910073,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2052,15.6449844860645,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2053,15.54274131127746,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2054,15.442977549165969,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2055,15.345560473700925,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2056,15.25188090493447,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2057,15.163559624329853,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2058,15.081741123516995,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2059,15.005036213161636,ZERO-Basis,KKW50
C17-C18,"Papier, Druck",Tsd. VZÄ,2060,14.932970786052145,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2000,56.83511270882123,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2001,60.94114902612179,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2002,62.200423428037375,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2003,61.96996256093156,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2004,61.920589496176234,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2005,62.92009221444802,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2006,64.80391719854929,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2007,65.77173127566743,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2008,67.57997801454243,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2009,66.96498091838984,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2010,67.41409162573626,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2011,65.97926807115545,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2012,67.24175237715843,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2013,67.51865434259972,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2014,68.30159630074628,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2015,69.29850196339599,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2016,69.00303315243056,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2017,70.25431134482253,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2018,73.78426748191285,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2019,76.16061305704967,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2020,78.27389497911643,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2021,80.21981091022893,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2022,82.05132174763794,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2023,83.8003602443604,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2024,85.51172283778666,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2025,87.18980744997181,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2026,88.84253083046752,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2027,90.47829782082091,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2028,92.10644676016997,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2029,93.74256368962861,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2030,95.41061122609244,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2031,97.11072811602534,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2032,98.84879987422613,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2033,100.61786298097792,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2034,102.4054282942082,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2035,104.21608741776305,ZERO-Basis,KKW50
C20-C21,"Chemie, Pharma",Tsd. VZÄ,2036,105.9990224096849,ZERO-Basis,KKW50
