sector,unit,year,value,scenario,variant
Haushalte,absolut [PJ],2000,56.62,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2001,57.88999999999999,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2002,58.650000000000006,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2003,60.04,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2004,61.609999999999985,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2005,63.45000000000001,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2006,63.72999999999998,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2007,62.89999999999999,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2008,64.42999999999998,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2009,64.50999999999999,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2010,67.02000000000001,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2011,64.59000000000002,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2012,66.00000000000001,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2013,67.56,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2014,65.83,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2015,67.53999999999998,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2016,68.67999999999998,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2017,69.22000000000003,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2018,68.71000000000001,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2019,68.73000000000002,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2020,67.81452719131705,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2021,67.60145448360437,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2022,67.58705836161047,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2023,67.44293951836941,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2024,67.59577702108322,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2025,67.90724861559008,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2026,68.30758991378471,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2027,68.68386012131835,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2028,68.84614857484921,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2029,69.11326166992733,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2030,69.13487908172115,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2031,69.35926174258967,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2032,69.53772285881696,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2033,69.64800772801395,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2034,69.65499204535567,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2035,69.76576012846297,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2036,69.68010288022475,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2037,69.66673888193827,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2038,69.67560084900052,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2039,69.59534389241044,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2040,69.49746373232173,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2041,69.37554791449888,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2042,69.31966296366643,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2043,69.41257255932663,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2044,69.49372287409264,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2045,69.63980954132617,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2046,69.74024764032178,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2047,69.80712232334557,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2048,69.76554721800734,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2049,69.6375511863132,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2050,69.49142826357313,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2051,69.43715801332372,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2052,69.32680897791681,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2053,69.17105648666517,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2054,68.9578704003003,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2055,68.60855997891379,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2056,68.23351671886348,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2057,67.93897150221316,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2058,67.66317744477725,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2059,67.37632645808112,ZERO-Basis,KKW50
Haushalte,absolut [PJ],2060,67.03109185607292,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2000,7.8811837086940795,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2001,8.007081751350304,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2002,8.051010322864046,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2003,8.180951083253849,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2004,8.33739309299556,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2005,8.53155127670732,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2006,8.51559132884847,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2007,8.329893996470586,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2008,8.42478269539435,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2009,8.330502047371642,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2010,8.56167992883918,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2011,8.163207530119761,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2012,8.253238364403233,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2013,8.351726354128402,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2014,8.039177649400875,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2015,8.154645105112094,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2016,8.202224728059464,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2017,8.181705102699729,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2018,8.04384963598626,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2019,7.970064911081423,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2020,7.79025793729447,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2021,7.693883004604891,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2022,7.621928731643714,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2023,7.537090147449107,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2024,7.4870647965094195,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2025,7.455880378504827,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2026,7.435559497878916,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2027,7.4137083613534545,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2028,7.370118633606373,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2029,7.339225360263047,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2030,7.283838811091105,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2031,7.251780050235615,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2032,7.217483847552076,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2033,7.179438655903942,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2034,7.1352042339776744,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2035,7.106357855906172,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2036,7.061815102818487,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2037,7.029180837431284,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2038,7.002900312096812,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2039,6.970671381247608,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2040,6.938947100827636,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2041,6.906385136266539,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2042,6.881533639554944,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2043,6.872405414380579,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2044,6.8629877979658565,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2045,6.860817685427569,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2046,6.8549174118552445,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2047,6.846447723677301,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2048,6.8280736106809705,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2049,6.802036514562477,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2050,6.775043061106558,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2051,6.757775590186052,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2052,6.735795118951227,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2053,6.710134019695945,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2054,6.679665562568757,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2055,6.636796565316025,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2056,6.592185131603791,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2057,6.556083943323465,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2058,6.522456749890882,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2059,6.488387015937444,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2060,6.449271779225144,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2000,0.10897525997914856,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2001,0.10993200858863146,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2002,0.11174561268100834,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2003,0.11481973922026796,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2004,0.11515040467920054,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2005,0.11556822933763014,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2006,0.1121512679745704,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2007,0.10683426687207537,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2008,0.10711050646707855,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2009,0.1099119591561877,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2010,0.11113419759059717,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2011,0.10540717142604648,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2012,0.10687320954941269,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2013,0.10762903725267058,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2014,0.10256320911321982,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2015,0.10423000363609905,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2016,0.10444077890935846,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2017,0.1033841702359805,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2018,0.09973027699340074,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2019,0.09780324149746211,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2020,0.09516899679112607,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2021,0.09359594855220953,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2022,0.0923593755130392,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2023,0.09100042698891188,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2024,0.09005909669640252,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2025,0.08936485405293898,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2026,0.08882580373729813,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2027,0.08828758810905557,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2028,0.08750058459125241,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2029,0.08685691053287527,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2030,0.08590201230510104,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2031,0.08519595430193078,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2032,0.08443711107781525,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2033,0.08361077796075675,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2034,0.08270018070911567,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2035,0.08194630966114326,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2036,0.08099641466204266,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2037,0.08018335782445482,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2038,0.07943095204145074,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2039,0.07860669688910947,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2040,0.07778897365525876,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2041,0.07696390115977707,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2042,0.0762326840429072,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2043,0.07568698508238383,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2044,0.07515044599176059,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2045,0.07470375846558111,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2046,0.07422555178677413,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2047,0.07372627135442794,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2048,0.0731291217071088,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2049,0.07245966705925744,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2050,0.07178817373374584,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2051,0.07122720928978851,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2052,0.07062377250240728,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2053,0.06998619170563306,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2054,0.06930021664754966,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2055,0.0684842740932704,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2056,0.06764731461060866,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2057,0.0668883675553967,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2058,0.06614468701920478,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2059,0.06538781064762873,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2060,0.06457358814901902,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2000,53.769999999999996,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2001,56.160000000000004,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2002,56.669999999999995,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2003,58.150000000000006,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2004,59.219999999999985,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2005,60.470000000000006,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2006,60.980000000000004,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2007,60.790000000000006,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2008,62.62999999999999,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2009,62.27999999999999,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2010,63.839999999999996,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2011,62.65000000000001,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2012,63.10999999999997,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2013,63.54,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2014,61.629999999999995,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2015,62.54999999999999,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2016,62.010000000000005,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2017,62.059999999999995,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2018,61.90000000000002,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2019,60.660000000000004,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2020,63.07773228809441,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2021,62.790404657725844,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2022,62.702008795613295,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2023,62.288134171874155,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2024,61.86106881254806,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2025,61.416136375916004,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2026,60.8904483223066,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2027,60.38357167141803,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2028,59.912876086815515,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2029,59.378968790475774,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2030,58.946103853955776,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2031,58.439728514855666,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2032,57.94314259466158,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2033,57.29691424323618,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2034,56.688378927605186,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2035,56.05572071922486,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2036,55.230327310993985,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2037,54.50815756167117,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2038,53.75258795397321,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2039,53.05570873929347,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2040,52.35595024698657,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2041,51.70082370756609,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2042,51.067928853322975,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2043,50.38747143934654,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2044,49.75583132796045,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2045,49.13854636145283,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2046,48.4929995249456,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2047,47.842124919245045,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2048,47.147135134987394,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2049,46.63081110578822,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2050,46.088662456485196,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2051,45.56093649202723,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2052,45.106053436673484,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2053,44.828532016185164,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2054,44.5347104252099,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2055,44.23164895251216,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2056,43.94735696666637,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2057,43.643625507516816,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2058,43.35216860717832,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2059,43.079175899943365,ZERO-Basis,KKW50
Dienstleistungen,absolut [PJ],2060,42.79817330309099,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2000,7.484479830739678,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2001,7.767796012365402,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2002,7.779211508895234,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2003,7.923422809647092,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2004,8.013965573238062,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2005,8.130857457880088,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2006,8.148136815207593,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2007,8.050465119959414,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2008,8.18941704504964,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2009,8.04253088684399,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2010,8.15544086328101,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2011,7.9180206187026325,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2012,7.891846563295269,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2013,7.854776384566588,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2014,7.526272497836487,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2015,7.552162441882758,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2016,7.405648738890035,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2017,7.335403332469587,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2018,7.246605915697128,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2019,7.034251964297963,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2020,7.246114143619375,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2021,7.146325932462136,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2022,7.071031850714714,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2023,6.9610145364727325,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2024,6.851875235288969,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2025,6.743188326196474,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2026,6.628173412712731,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2027,6.5177785494008535,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2028,6.413793851667989,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2029,6.305528390406612,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2030,6.210380703877859,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2031,6.110100464419859,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2032,6.014055084927921,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2033,5.906266301088253,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2034,5.80695151150403,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2035,5.709849796921035,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2036,5.597384955197524,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2037,5.499722001707168,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2038,5.402522696211383,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2039,5.314061111509688,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2040,5.227459387247292,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2041,5.1468537708233,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2042,5.069639050188958,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2043,4.988766714282852,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2044,4.913733919538534,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2045,4.841061601594352,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2046,4.766480160940019,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2047,4.692194669364108,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2048,4.614370876049325,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2049,4.554790833994424,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2050,4.493398402852698,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2051,4.434089661802689,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2052,4.382505686518447,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2053,4.3487185683338865,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2054,4.313894408852726,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2055,4.278714725050616,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2056,4.245847599539756,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2057,4.211592641035675,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2058,4.178973785040944,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2059,4.148554548167308,ZERO-Basis,KKW50
,pro Kopf [GJ/Einwohner],2060,4.1177466104635,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2000,0.10348992810100349,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2001,0.10664677150349877,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2002,0.10797312652400241,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2003,0.11120532704294775,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2004,0.11068344367963408,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2005,0.11014043858229305,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2006,0.10731185189219057,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2007,0.1032504782695304,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2008,0.10411812851207715,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2009,0.10611249133851139,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2010,0.10586104407913641,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2011,0.10224120281532453,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2012,0.10219345840399137,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2013,0.10122482278026478,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2014,0.0960196047037481,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2015,0.09652926750722529,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2016,0.09429779703216833,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2017,0.09269028611448926,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2018,0.089845788762793,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2019,0.08631957848444712,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2020,0.08852151228278111,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2021,0.08693492660490432,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2022,0.0856838352808871,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2023,0.08404507345708623,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2024,0.08241863949865427,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2025,0.08082265407038004,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2026,0.07918070333003825,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2027,0.07761823367037432,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2028,0.07614676769376721,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2029,0.07462350430514952,ZERO-Basis,KKW50
,pro BIP [MJ/CHF],2030,0.07324217538031473,ZERO-Basis,KKW50
