sector,year,value,scenario,variant,unit
Pkw,2053,-1.12,ZERO-Basis,KKW50,Mrd. CHF
Pkw,2054,-1.11,ZERO-Basis,KKW50,Mrd. CHF
Pkw,2055,-1.1,ZERO-Basis,KKW50,Mrd. CHF
Pkw,2056,-1.08,ZERO-Basis,KKW50,Mrd. CHF
Pkw,2057,-1.06,ZERO-Basis,KKW50,Mrd. CHF
Pkw,2058,-1.03,ZERO-Basis,KKW50,Mrd. CHF
Pkw,2059,-0.99,ZERO-Basis,KKW50,Mrd. CHF
Pkw,2060,-0.95,ZERO-Basis,KKW50,Mrd. CHF
Pkw,kumuliert 2020-50,-6.8,ZERO-Basis,KKW50,Mrd. CHF
Pkw,kumuliert 2020-60,-17.45,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2021,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2022,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2023,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2024,-0.01,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2025,-0.01,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2026,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2027,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2028,-0.03,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2029,-0.04,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2030,-0.04,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2031,-0.06,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2032,-0.07,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2033,-0.09,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2034,-0.1,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2035,-0.12,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2036,-0.14,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2037,-0.17,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2038,-0.19,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2039,-0.21,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2040,-0.24,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2041,-0.27,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2042,-0.29,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2043,-0.32,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2044,-0.34,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2045,-0.36,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2046,-0.38,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2047,-0.4,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2048,-0.41,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2049,-0.38,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2050,-0.38,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2051,-0.38,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2052,-0.38,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2053,-0.37,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2054,-0.36,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2055,-0.36,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2056,-0.35,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2057,-0.34,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2058,-0.33,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2059,-0.31,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2060,-0.3,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,kumuliert 2020-50,-5.1,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,kumuliert 2020-60,-8.58,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2021,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2022,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2023,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2024,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2025,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2026,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2027,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2028,0.04,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2029,0.04,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2030,0.04,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2031,0.04,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2032,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2033,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2034,0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2035,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2036,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2037,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2038,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2039,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2040,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2041,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2042,-0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2043,-0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2044,-0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2045,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2046,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2047,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2048,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2049,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2050,-0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2051,-0.03,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2052,-0.03,ZERO-Basis,KKW50,Mrd. CHF
