noga,sector,year,value,scenario,variant,unit
"H,J","Verkehr, Nachrichten",2017,8.989479598337125,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2018,9.003416576386762,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2019,8.777783787952,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2020,9.074838587344367,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2021,8.974965665648543,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2022,8.920334647500162,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2023,8.843912618326284,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2024,8.753099558564939,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2025,8.649981265492606,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2026,8.531263112133354,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2027,8.448543483312719,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2028,8.350986456365565,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2029,8.24500449429621,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2030,8.165815267706664,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2031,8.090252047270845,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2032,8.019355865622634,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2033,7.934623379011569,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2034,7.844319650572153,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2035,7.753739560019757,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2036,7.639338779021452,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2037,7.543394959173991,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2038,7.4469295974781256,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2039,7.343620692388965,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2040,7.2465433074981025,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2041,7.156578951167184,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2042,7.05830215320242,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2043,6.969195571133297,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2044,6.876190068620857,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2045,6.779657842364559,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2046,6.6878239109242035,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2047,6.585878924169595,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2048,6.479525876533903,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2049,6.405551837664084,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2050,6.323455770414899,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2051,6.249377037838202,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2052,6.168705514921916,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2053,6.108461044043407,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2054,6.048993854230467,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2055,5.9861400739710176,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2056,5.930237002856286,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2057,5.874442315757655,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2058,5.815935643996387,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2059,5.758376685957817,ZERO-B,KKW50,PJ
"H,J","Verkehr, Nachrichten",2060,5.696331727584651,ZERO-B,KKW50,PJ
I,Gastgewerbe,2000,8.95418311473483,ZERO-B,KKW50,PJ
I,Gastgewerbe,2001,9.371290916962852,ZERO-B,KKW50,PJ
I,Gastgewerbe,2002,9.318252675420128,ZERO-B,KKW50,PJ
I,Gastgewerbe,2003,9.397815475347869,ZERO-B,KKW50,PJ
I,Gastgewerbe,2004,9.60493001245526,ZERO-B,KKW50,PJ
I,Gastgewerbe,2005,9.799133509163457,ZERO-B,KKW50,PJ
I,Gastgewerbe,2006,9.813073711163007,ZERO-B,KKW50,PJ
I,Gastgewerbe,2007,9.736009325777172,ZERO-B,KKW50,PJ
I,Gastgewerbe,2008,10.196365663287583,ZERO-B,KKW50,PJ
I,Gastgewerbe,2009,9.99046276236093,ZERO-B,KKW50,PJ
I,Gastgewerbe,2010,10.21468605755185,ZERO-B,KKW50,PJ
I,Gastgewerbe,2011,9.478887637455882,ZERO-B,KKW50,PJ
I,Gastgewerbe,2012,9.534715072229849,ZERO-B,KKW50,PJ
I,Gastgewerbe,2013,9.677336555272683,ZERO-B,KKW50,PJ
I,Gastgewerbe,2014,9.098108246206683,ZERO-B,KKW50,PJ
