sector,year,value,scenario,variant,unit
PkW,2053,-0.34,ZERO-Basis,KKW50,Mrd. CHF
PkW,2054,-0.35,ZERO-Basis,KKW50,Mrd. CHF
PkW,2055,-0.35,ZERO-Basis,KKW50,Mrd. CHF
PkW,2056,-0.35,ZERO-Basis,KKW50,Mrd. CHF
PkW,2057,-0.35,ZERO-Basis,KKW50,Mrd. CHF
PkW,2058,-0.35,ZERO-Basis,KKW50,Mrd. CHF
PkW,2059,-0.34,ZERO-Basis,KKW50,Mrd. CHF
PkW,2060,-0.33,ZERO-Basis,KKW50,Mrd. CHF
PkW,kumuliert 2020-50,-3.27,ZERO-Basis,KKW50,Mrd. CHF
PkW,kumuliert 2020-60,-6.7,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2021,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2022,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2023,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2024,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2025,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2026,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2027,0.0,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2028,0.01,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2029,0.01,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2030,0.01,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2031,0.02,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2032,0.03,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2033,0.04,ZERO-Basis,KKW50,Mrd. CHF
Leichte Nutzfahrzeuge,2034,0.05,ZERO-Basis,KKW50,Mrd. CHF
