mode,year,value,scenario,variant,unit
Personenverkehr,2000,161.65255992972394,ZERO-Basis,KKW50,PJ
Personenverkehr,2001,165.99530069658385,ZERO-Basis,KKW50,PJ
Personenverkehr,2002,164.91974278978373,ZERO-Basis,KKW50,PJ
Personenverkehr,2003,165.51378152919114,ZERO-Basis,KKW50,PJ
Personenverkehr,2004,164.915271998071,ZERO-Basis,KKW50,PJ
Personenverkehr,2005,164.15968910908566,ZERO-Basis,KKW50,PJ
Personenverkehr,2006,163.25340054797584,ZERO-Basis,KKW50,PJ
Personenverkehr,2007,163.0626878751461,ZERO-Basis,KKW50,PJ
Personenverkehr,2008,167.24052061644372,ZERO-Basis,KKW50,PJ
Personenverkehr,2009,168.46188757140658,ZERO-Basis,KKW50,PJ
Personenverkehr,2010,169.83377015236766,ZERO-Basis,KKW50,PJ
Personenverkehr,2011,169.47632615502044,ZERO-Basis,KKW50,PJ
Personenverkehr,2012,170.7596894326578,ZERO-Basis,KKW50,PJ
Personenverkehr,2013,169.03914351661248,ZERO-Basis,KKW50,PJ
Personenverkehr,2014,168.31011027185806,ZERO-Basis,KKW50,PJ
Personenverkehr,2015,168.02264530856735,ZERO-Basis,KKW50,PJ
Personenverkehr,2016,168.26792189468935,ZERO-Basis,KKW50,PJ
Personenverkehr,2017,166.82005944462065,ZERO-Basis,KKW50,PJ
Personenverkehr,2018,167.41116913436213,ZERO-Basis,KKW50,PJ
Personenverkehr,2019,167.36329398390154,ZERO-Basis,KKW50,PJ
Personenverkehr,2020,162.63675197691614,ZERO-Basis,KKW50,PJ
Personenverkehr,2021,161.5522279918963,ZERO-Basis,KKW50,PJ
Personenverkehr,2022,160.01495981102596,ZERO-Basis,KKW50,PJ
Personenverkehr,2023,158.1584714598617,ZERO-Basis,KKW50,PJ
Personenverkehr,2024,156.01276115858636,ZERO-Basis,KKW50,PJ
Personenverkehr,2025,153.59377718945163,ZERO-Basis,KKW50,PJ
Personenverkehr,2026,151.40998737913375,ZERO-Basis,KKW50,PJ
Personenverkehr,2027,148.4350378305312,ZERO-Basis,KKW50,PJ
Personenverkehr,2028,145.27948778390126,ZERO-Basis,KKW50,PJ
Personenverkehr,2029,141.99278771787044,ZERO-Basis,KKW50,PJ
Personenverkehr,2030,138.6471203483511,ZERO-Basis,KKW50,PJ
Personenverkehr,2031,135.2879525046662,ZERO-Basis,KKW50,PJ
Personenverkehr,2032,131.9098369131021,ZERO-Basis,KKW50,PJ
Personenverkehr,2033,128.51436235541638,ZERO-Basis,KKW50,PJ
Personenverkehr,2034,125.1217940542443,ZERO-Basis,KKW50,PJ
Personenverkehr,2035,121.7525059822372,ZERO-Basis,KKW50,PJ
Personenverkehr,2036,118.53498413716741,ZERO-Basis,KKW50,PJ
Personenverkehr,2037,115.02370160667303,ZERO-Basis,KKW50,PJ
Personenverkehr,2038,111.60763309333333,ZERO-Basis,KKW50,PJ
Personenverkehr,2039,108.33445740169307,ZERO-Basis,KKW50,PJ
Personenverkehr,2040,105.22067416851256,ZERO-Basis,KKW50,PJ
Personenverkehr,2041,102.35331830782576,ZERO-Basis,KKW50,PJ
Personenverkehr,2042,99.68265602942374,ZERO-Basis,KKW50,PJ
Personenverkehr,2043,97.20519129843413,ZERO-Basis,KKW50,PJ
Personenverkehr,2044,94.91212877010695,ZERO-Basis,KKW50,PJ
Personenverkehr,2045,92.80023117220891,ZERO-Basis,KKW50,PJ
Personenverkehr,2046,90.87785514356716,ZERO-Basis,KKW50,PJ
Personenverkehr,2047,89.07312637844971,ZERO-Basis,KKW50,PJ
Personenverkehr,2048,87.44566503266353,ZERO-Basis,KKW50,PJ
Personenverkehr,2049,85.94800552758022,ZERO-Basis,KKW50,PJ
Personenverkehr,2050,84.57372438659037,ZERO-Basis,KKW50,PJ
Personenverkehr,2051,83.30822932402066,ZERO-Basis,KKW50,PJ
Personenverkehr,2052,82.17117383568521,ZERO-Basis,KKW50,PJ
Personenverkehr,2053,81.15306423098676,ZERO-Basis,KKW50,PJ
Personenverkehr,2054,80.2423577486042,ZERO-Basis,KKW50,PJ
Personenverkehr,2055,79.43027529918035,ZERO-Basis,KKW50,PJ
Personenverkehr,2056,78.65475867792398,ZERO-Basis,KKW50,PJ
Personenverkehr,2057,77.95046607916659,ZERO-Basis,KKW50,PJ
Personenverkehr,2058,77.30431345107485,ZERO-Basis,KKW50,PJ
Personenverkehr,2059,76.70939221925629,ZERO-Basis,KKW50,PJ
Personenverkehr,2060,76.16018998407239,ZERO-Basis,KKW50,PJ
Strassenverkehr,2000,155.66299274743378,ZERO-Basis,KKW50,PJ
Strassenverkehr,2001,159.90163318395975,ZERO-Basis,KKW50,PJ
Strassenverkehr,2002,158.61847318971712,ZERO-Basis,KKW50,PJ
Strassenverkehr,2003,158.77637693723491,ZERO-Basis,KKW50,PJ
Strassenverkehr,2004,158.6947444817221,ZERO-Basis,KKW50,PJ
Strassenverkehr,2005,157.83455177603742,ZERO-Basis,KKW50,PJ
Strassenverkehr,2006,156.65120922348007,ZERO-Basis,KKW50,PJ
Strassenverkehr,2007,156.43534529600046,ZERO-Basis,KKW50,PJ
Strassenverkehr,2008,160.05333480379917,ZERO-Basis,KKW50,PJ
Strassenverkehr,2009,161.16674215029337,ZERO-Basis,KKW50,PJ
Strassenverkehr,2010,162.3224741938986,ZERO-Basis,KKW50,PJ
Strassenverkehr,2011,162.11989668151182,ZERO-Basis,KKW50,PJ
Strassenverkehr,2012,163.09677976270632,ZERO-Basis,KKW50,PJ
Strassenverkehr,2013,161.15148777822384,ZERO-Basis,KKW50,PJ
Strassenverkehr,2014,160.4907741844163,ZERO-Basis,KKW50,PJ
Strassenverkehr,2015,159.89501708688277,ZERO-Basis,KKW50,PJ
Strassenverkehr,2016,159.7593320819501,ZERO-Basis,KKW50,PJ
Strassenverkehr,2017,158.44313172077995,ZERO-Basis,KKW50,PJ
Strassenverkehr,2018,159.28920199216626,ZERO-Basis,KKW50,PJ
Strassenverkehr,2019,159.47555984402325,ZERO-Basis,KKW50,PJ
Strassenverkehr,2020,153.61013486585205,ZERO-Basis,KKW50,PJ
Strassenverkehr,2021,152.5001319222236,ZERO-Basis,KKW50,PJ
Strassenverkehr,2022,150.93909933785224,ZERO-Basis,KKW50,PJ
Strassenverkehr,2023,149.06054384562677,ZERO-Basis,KKW50,PJ
Strassenverkehr,2024,146.89444637306227,ZERO-Basis,KKW50,PJ
Strassenverkehr,2025,144.45673790974257,ZERO-Basis,KKW50,PJ
Strassenverkehr,2026,142.25586898967612,ZERO-Basis,KKW50,PJ
Strassenverkehr,2027,139.26546842309364,ZERO-Basis,KKW50,PJ
Strassenverkehr,2028,136.09607815758454,ZERO-Basis,KKW50,PJ
Strassenverkehr,2029,132.7971313791076,ZERO-Basis,KKW50,PJ
Strassenverkehr,2030,129.44079351090733,ZERO-Basis,KKW50,PJ
Strassenverkehr,2031,126.13436662240387,ZERO-Basis,KKW50,PJ
Strassenverkehr,2032,122.80900810241184,ZERO-Basis,KKW50,PJ
Strassenverkehr,2033,119.46630440729422,ZERO-Basis,KKW50,PJ
Strassenverkehr,2034,116.12651843429191,ZERO-Basis,KKW50,PJ
Strassenverkehr,2035,112.81002183066175,ZERO-Basis,KKW50,PJ
Strassenverkehr,2036,109.6030630301116,ZERO-Basis,KKW50,PJ
Strassenverkehr,2037,106.10257644458925,ZERO-Basis,KKW50,PJ
Strassenverkehr,2038,102.69753522119264,ZERO-Basis,KKW50,PJ
Strassenverkehr,2039,99.43561660898514,ZERO-Basis,KKW50,PJ
Strassenverkehr,2040,96.33331868924576,ZERO-Basis,KKW50,PJ
Strassenverkehr,2041,93.48538382823322,ZERO-Basis,KKW50,PJ
Strassenverkehr,2042,90.83453941354418,ZERO-Basis,KKW50,PJ
Strassenverkehr,2043,88.37728540484025,ZERO-Basis,KKW50,PJ
Strassenverkehr,2044,86.10482245190546,ZERO-Basis,KKW50,PJ
Strassenverkehr,2045,84.01390927704053,ZERO-Basis,KKW50,PJ
Strassenverkehr,2046,82.08718883182502,ZERO-Basis,KKW50,PJ
Strassenverkehr,2047,80.27851547702944,ZERO-Basis,KKW50,PJ
Strassenverkehr,2048,78.64750699155208,ZERO-Basis,KKW50,PJ
Strassenverkehr,2049,77.14669541985586,ZERO-Basis,KKW50,PJ
Strassenverkehr,2050,75.76965490842267,ZERO-Basis,KKW50,PJ
Strassenverkehr,2051,74.53237981133235,ZERO-Basis,KKW50,PJ
Strassenverkehr,2052,73.42349369995138,ZERO-Basis,KKW50,PJ
Strassenverkehr,2053,72.43350288368252,ZERO-Basis,KKW50,PJ
Strassenverkehr,2054,71.55086460120462,ZERO-Basis,KKW50,PJ
Strassenverkehr,2055,70.76679976316053,ZERO-Basis,KKW50,PJ
Strassenverkehr,2056,70.06574945057282,ZERO-Basis,KKW50,PJ
Strassenverkehr,2057,69.43556341986253,ZERO-Basis,KKW50,PJ
Strassenverkehr,2058,68.86315761919629,ZERO-Basis,KKW50,PJ
Strassenverkehr,2059,68.34162347418165,ZERO-Basis,KKW50,PJ
Strassenverkehr,2060,67.86544858518006,ZERO-Basis,KKW50,PJ
Personenwagen,2000,148.31425701299725,ZERO-Basis,KKW50,PJ
Personenwagen,2001,152.46109648027505,ZERO-Basis,KKW50,PJ
Personenwagen,2002,151.05672914337774,ZERO-Basis,KKW50,PJ
Personenwagen,2003,150.92886061279265,ZERO-Basis,KKW50,PJ
Personenwagen,2004,150.72691838646395,ZERO-Basis,KKW50,PJ
Personenwagen,2005,149.53794333182356,ZERO-Basis,KKW50,PJ
Personenwagen,2006,148.05073015131683,ZERO-Basis,KKW50,PJ
Personenwagen,2007,147.90687489460026,ZERO-Basis,KKW50,PJ
Personenwagen,2008,151.37943298528234,ZERO-Basis,KKW50,PJ
Personenwagen,2009,152.49336067785154,ZERO-Basis,KKW50,PJ
Personenwagen,2010,153.56297482398523,ZERO-Basis,KKW50,PJ
Personenwagen,2011,153.20709619448985,ZERO-Basis,KKW50,PJ
Personenwagen,2012,154.1498010345563,ZERO-Basis,KKW50,PJ
Personenwagen,2013,152.1788208948699,ZERO-Basis,KKW50,PJ
Personenwagen,2014,151.45093381592957,ZERO-Basis,KKW50,PJ
Personenwagen,2015,150.66199478247577,ZERO-Basis,KKW50,PJ
Personenwagen,2016,150.46595521822786,ZERO-Basis,KKW50,PJ
Personenwagen,2017,149.13222462239386,ZERO-Basis,KKW50,PJ
Personenwagen,2018,149.82479684654925,ZERO-Basis,KKW50,PJ
Personenwagen,2019,149.98582745526804,ZERO-Basis,KKW50,PJ
Personenwagen,2020,144.25618167953021,ZERO-Basis,KKW50,PJ
Personenwagen,2021,143.15131779598593,ZERO-Basis,KKW50,PJ
Personenwagen,2022,141.59568397664412,ZERO-Basis,KKW50,PJ
Personenwagen,2023,139.72536567548292,ZERO-Basis,KKW50,PJ
Personenwagen,2024,137.5745987428943,ZERO-Basis,KKW50,PJ
Personenwagen,2025,135.15839038966092,ZERO-Basis,KKW50,PJ
Personenwagen,2026,132.94614152392538,ZERO-Basis,KKW50,PJ
Personenwagen,2027,130.00429598986565,ZERO-Basis,KKW50,PJ
Personenwagen,2028,126.89528441801238,ZERO-Basis,KKW50,PJ
Personenwagen,2029,123.66801726927318,ZERO-Basis,KKW50,PJ
Personenwagen,2030,120.39658626291057,ZERO-Basis,KKW50,PJ
Personenwagen,2031,117.18635808716911,ZERO-Basis,KKW50,PJ
Personenwagen,2032,113.96717304366177,ZERO-Basis,KKW50,PJ
Personenwagen,2033,110.74183471008446,ZERO-Basis,KKW50,PJ
Personenwagen,2034,107.52915715670854,ZERO-Basis,KKW50,PJ
Personenwagen,2035,104.34591245696862,ZERO-Basis,KKW50,PJ
Personenwagen,2036,101.24721611041764,ZERO-Basis,KKW50,PJ
Personenwagen,2037,97.88805779188121,ZERO-Basis,KKW50,PJ
Personenwagen,2038,94.62207737886214,ZERO-Basis,KKW50,PJ
Personenwagen,2039,91.49766253877405,ZERO-Basis,KKW50,PJ
Personenwagen,2040,88.53055583529549,ZERO-Basis,KKW50,PJ
Personenwagen,2041,85.82006969884901,ZERO-Basis,KKW50,PJ
Personenwagen,2042,83.30601567859468,ZERO-Basis,KKW50,PJ
Personenwagen,2043,80.98465991754523,ZERO-Basis,KKW50,PJ
Personenwagen,2044,78.84747399976698,ZERO-Basis,KKW50,PJ
Personenwagen,2045,76.89089335798434,ZERO-Basis,KKW50,PJ
Personenwagen,2046,75.10052842349785,ZERO-Basis,KKW50,PJ
Personenwagen,2047,73.4440970535575,ZERO-Basis,KKW50,PJ
Personenwagen,2048,71.95427404346833,ZERO-Basis,KKW50,PJ
Personenwagen,2049,70.59693086826503,ZERO-Basis,KKW50,PJ
Personenwagen,2050,69.36493759779763,ZERO-Basis,KKW50,PJ
Personenwagen,2051,68.26630418771707,ZERO-Basis,KKW50,PJ
Personenwagen,2052,67.28740737329426,ZERO-Basis,KKW50,PJ
Personenwagen,2053,66.41873341554972,ZERO-Basis,KKW50,PJ
Personenwagen,2054,65.64953745437015,ZERO-Basis,KKW50,PJ
Personenwagen,2055,64.97111952020906,ZERO-Basis,KKW50,PJ
Personenwagen,2056,64.36805098065705,ZERO-Basis,KKW50,PJ
Personenwagen,2057,63.82874974416763,ZERO-Basis,KKW50,PJ
Personenwagen,2058,63.340572040240595,ZERO-Basis,KKW50,PJ
Personenwagen,2059,62.89709176015161,ZERO-Basis,KKW50,PJ
Personenwagen,2060,62.49348146566626,ZERO-Basis,KKW50,PJ
Bus,2000,3.285172045011223,ZERO-Basis,KKW50,PJ
Bus,2001,3.280090380573771,ZERO-Basis,KKW50,PJ
Bus,2002,3.3846860396672067,ZERO-Basis,KKW50,PJ
Bus,2003,3.457448797716092,ZERO-Basis,KKW50,PJ
Bus,2004,3.515708326558413,ZERO-Basis,KKW50,PJ
Bus,2005,3.7892064742090708,ZERO-Basis,KKW50,PJ
Bus,2006,3.9248008272647157,ZERO-Basis,KKW50,PJ
Bus,2007,3.889519849530046,ZERO-Basis,KKW50,PJ
Bus,2008,4.023441129371666,ZERO-Basis,KKW50,PJ
Bus,2009,4.0720060943173975,ZERO-Basis,KKW50,PJ
Bus,2010,4.111833385632306,ZERO-Basis,KKW50,PJ
Bus,2011,4.174996699475372,ZERO-Basis,KKW50,PJ
Bus,2012,4.274637115272672,ZERO-Basis,KKW50,PJ
Bus,2013,4.376333630274709,ZERO-Basis,KKW50,PJ
Bus,2014,4.353724101684129,ZERO-Basis,KKW50,PJ
Bus,2015,4.422763109541335,ZERO-Basis,KKW50,PJ
Bus,2016,4.4842037553758445,ZERO-Basis,KKW50,PJ
Bus,2017,4.4292581364234,ZERO-Basis,KKW50,PJ
Bus,2018,4.601435172266244,ZERO-Basis,KKW50,PJ
Bus,2019,4.6373067561113634,ZERO-Basis,KKW50,PJ
Bus,2020,4.668514534288165,ZERO-Basis,KKW50,PJ
Bus,2021,4.700541303108549,ZERO-Basis,KKW50,PJ
Bus,2022,4.732533514052186,ZERO-Basis,KKW50,PJ
Bus,2023,4.7612861326457745,ZERO-Basis,KKW50,PJ
Bus,2024,4.785857983152613,ZERO-Basis,KKW50,PJ
Bus,2025,4.805679659256762,ZERO-Basis,KKW50,PJ
Bus,2026,4.862155233829203,ZERO-Basis,KKW50,PJ
Bus,2027,4.857752660586839,ZERO-Basis,KKW50,PJ
Bus,2028,4.840835700232738,ZERO-Basis,KKW50,PJ
Bus,2029,4.81422662196413,ZERO-Basis,KKW50,PJ
Bus,2030,4.775048422099197,ZERO-Basis,KKW50,PJ
Bus,2031,4.730114045535238,ZERO-Basis,KKW50,PJ
Bus,2032,4.679134440947318,ZERO-Basis,KKW50,PJ
Bus,2033,4.621441704906636,ZERO-Basis,KKW50,PJ
Bus,2034,4.558680584166206,ZERO-Basis,KKW50,PJ
Bus,2035,4.491932111909594,ZERO-Basis,KKW50,PJ
Bus,2036,4.438828040723443,ZERO-Basis,KKW50,PJ
Bus,2037,4.37177742131038,ZERO-Basis,KKW50,PJ
Bus,2038,4.306347031609397,ZERO-Basis,KKW50,PJ
Bus,2039,4.2432532533747445,ZERO-Basis,KKW50,PJ
Bus,2040,4.182546882432199,ZERO-Basis,KKW50,PJ
Bus,2041,4.117968865194685,ZERO-Basis,KKW50,PJ
Bus,2042,4.05380519191209,ZERO-Basis,KKW50,PJ
Bus,2043,3.990349805634534,ZERO-Basis,KKW50,PJ
Bus,2044,3.9274472952296584,ZERO-Basis,KKW50,PJ
Bus,2045,3.8652299898031544,ZERO-Basis,KKW50,PJ
Bus,2046,3.8014269559940788,ZERO-Basis,KKW50,PJ
Bus,2047,3.7362179480591107,ZERO-Basis,KKW50,PJ
Bus,2048,3.6697770497362106,ZERO-Basis,KKW50,PJ
Bus,2049,3.602113358564442,ZERO-Basis,KKW50,PJ
Bus,2050,3.5333346631520444,ZERO-Basis,KKW50,PJ
Bus,2051,3.468706448753676,ZERO-Basis,KKW50,PJ
Bus,2052,3.407768847126998,ZERO-Basis,KKW50,PJ
Bus,2053,3.35040360899718,ZERO-Basis,KKW50,PJ
Bus,2054,3.296195679496285,ZERO-Basis,KKW50,PJ
Bus,2055,3.24518910229557,ZERO-Basis,KKW50,PJ
Bus,2056,3.1973378924454217,ZERO-Basis,KKW50,PJ
Bus,2057,3.152608349141378,ZERO-Basis,KKW50,PJ
Bus,2058,3.110859697575001,ZERO-Basis,KKW50,PJ
Bus,2059,3.072106172511079,ZERO-Basis,KKW50,PJ
Bus,2060,3.0360431976724183,ZERO-Basis,KKW50,PJ
Reisebus,2000,1.195814005849847,ZERO-Basis,KKW50,PJ
Reisebus,2001,1.1016569947741246,ZERO-Basis,KKW50,PJ
Reisebus,2002,1.0790730064684335,ZERO-Basis,KKW50,PJ
Reisebus,2003,1.0819697714370664,ZERO-Basis,KKW50,PJ
Reisebus,2004,1.1190490283458854,ZERO-Basis,KKW50,PJ
Reisebus,2005,1.2534322601855847,ZERO-Basis,KKW50,PJ
Reisebus,2006,1.4179956388539854,ZERO-Basis,KKW50,PJ
Reisebus,2007,1.4368184361838914,ZERO-Basis,KKW50,PJ
Reisebus,2008,1.415183912228317,ZERO-Basis,KKW50,PJ
Reisebus,2009,1.3969418865279766,ZERO-Basis,KKW50,PJ
Reisebus,2010,1.4074955580813453,ZERO-Basis,KKW50,PJ
Reisebus,2011,1.4563157870953627,ZERO-Basis,KKW50,PJ
Reisebus,2012,1.3743084589501533,ZERO-Basis,KKW50,PJ
Reisebus,2013,1.3611007892545026,ZERO-Basis,KKW50,PJ
Reisebus,2014,1.3687289082783052,ZERO-Basis,KKW50,PJ
Reisebus,2015,1.3925672709625412,ZERO-Basis,KKW50,PJ
Reisebus,2016,1.399108460410632,ZERO-Basis,KKW50,PJ
Reisebus,2017,1.4177490519852156,ZERO-Basis,KKW50,PJ
Reisebus,2018,1.4300043874497805,ZERO-Basis,KKW50,PJ
Reisebus,2019,1.412233109244209,ZERO-Basis,KKW50,PJ
Reisebus,2020,1.3861942954921023,ZERO-Basis,KKW50,PJ
Reisebus,2021,1.3846734246913162,ZERO-Basis,KKW50,PJ
Reisebus,2022,1.3829363492422608,ZERO-Basis,KKW50,PJ
Reisebus,2023,1.3809732354304844,ZERO-Basis,KKW50,PJ
Reisebus,2024,1.3772422098603683,ZERO-Basis,KKW50,PJ
Reisebus,2025,1.3721187573921947,ZERO-Basis,KKW50,PJ
Reisebus,2026,1.3661275329807792,ZERO-Basis,KKW50,PJ
Reisebus,2027,1.3576098959537288,ZERO-Basis,KKW50,PJ
Reisebus,2028,1.348091072277192,ZERO-Basis,KKW50,PJ
Reisebus,2029,1.3366789334366267,ZERO-Basis,KKW50,PJ
Reisebus,2030,1.3233789477050755,ZERO-Basis,KKW50,PJ
Reisebus,2031,1.3083902416774928,ZERO-Basis,KKW50,PJ
Reisebus,2032,1.291428981687161,ZERO-Basis,KKW50,PJ
Reisebus,2033,1.272602094295779,ZERO-Basis,KKW50,PJ
Reisebus,2034,1.252306168077774,ZERO-Basis,KKW50,PJ
Reisebus,2035,1.232227878190172,ZERO-Basis,KKW50,PJ
Reisebus,2036,1.214069550172111,ZERO-Basis,KKW50,PJ
Reisebus,2037,1.194232656792233,ZERO-Basis,KKW50,PJ
Reisebus,2038,1.175256275116403,ZERO-Basis,KKW50,PJ
Reisebus,2039,1.157225264207037,ZERO-Basis,KKW50,PJ
Reisebus,2040,1.1401592957131241,ZERO-Basis,KKW50,PJ
Reisebus,2041,1.1245877709018193,ZERO-Basis,KKW50,PJ
Reisebus,2042,1.1102426933015959,ZERO-Basis,KKW50,PJ
Reisebus,2043,1.0970030293313884,ZERO-Basis,KKW50,PJ
Reisebus,2044,1.0847587796282265,ZERO-Basis,KKW50,PJ
Reisebus,2045,1.073406146084081,ZERO-Basis,KKW50,PJ
Reisebus,2046,1.0626261819506657,ZERO-Basis,KKW50,PJ
Reisebus,2047,1.0523178951916972,ZERO-Basis,KKW50,PJ
Reisebus,2048,1.0423420415745093,ZERO-Basis,KKW50,PJ
Reisebus,2049,1.0325766302571506,ZERO-Basis,KKW50,PJ
Reisebus,2050,1.0231097088018597,ZERO-Basis,KKW50,PJ
Reisebus,2051,1.0138648626641273,ZERO-Basis,KKW50,PJ
Reisebus,2052,1.0048776183322536,ZERO-Basis,KKW50,PJ
Reisebus,2053,0.9961571839321529,ZERO-Basis,KKW50,PJ
Reisebus,2054,0.9876814361846,ZERO-Basis,KKW50,PJ
Reisebus,2055,0.9794442939948014,ZERO-Basis,KKW50,PJ
Reisebus,2056,0.9714817874112377,ZERO-Basis,KKW50,PJ
Reisebus,2057,0.9637648631783351,ZERO-Basis,KKW50,PJ
Reisebus,2058,0.9562940849874946,ZERO-Basis,KKW50,PJ
Reisebus,2059,0.949049334901894,ZERO-Basis,KKW50,PJ
Reisebus,2060,0.9420415437782518,ZERO-Basis,KKW50,PJ
Trolley,2000,0.28165220778359606,ZERO-Basis,KKW50,PJ
Trolley,2001,0.30782953644889643,ZERO-Basis,KKW50,PJ
Trolley,2002,0.3124176952791579,ZERO-Basis,KKW50,PJ
Trolley,2003,0.3523316530402117,ZERO-Basis,KKW50,PJ
Trolley,2004,0.3369051281104333,ZERO-Basis,KKW50,PJ
Trolley,2005,0.3513825741654984,ZERO-Basis,KKW50,PJ
Trolley,2006,0.3804815663967592,ZERO-Basis,KKW50,PJ
Trolley,2007,0.3514477133879844,ZERO-Basis,KKW50,PJ
Trolley,2008,0.37051917149378544,ZERO-Basis,KKW50,PJ
Trolley,2009,0.35045651742787925,ZERO-Basis,KKW50,PJ
Trolley,2010,0.4022614058389344,ZERO-Basis,KKW50,PJ
Trolley,2011,0.3623346976840661,ZERO-Basis,KKW50,PJ
Trolley,2012,0.33025201103632623,ZERO-Basis,KKW50,PJ
Trolley,2013,0.3395201576694697,ZERO-Basis,KKW50,PJ
Trolley,2014,0.3037817295849782,ZERO-Basis,KKW50,PJ
Trolley,2015,0.31792039895751,ZERO-Basis,KKW50,PJ
Trolley,2016,0.31981120117754885,ZERO-Basis,KKW50,PJ
Trolley,2017,0.33859516401611695,ZERO-Basis,KKW50,PJ
Trolley,2018,0.3314389283734943,ZERO-Basis,KKW50,PJ
Trolley,2019,0.3249817502644104,ZERO-Basis,KKW50,PJ
Trolley,2020,0.37550386202995795,ZERO-Basis,KKW50,PJ
Trolley,2021,0.38022407943258607,ZERO-Basis,KKW50,PJ
Trolley,2022,0.38494429683521403,ZERO-Basis,KKW50,PJ
Trolley,2023,0.38966451423784193,ZERO-Basis,KKW50,PJ
Trolley,2024,0.3943847316404699,ZERO-Basis,KKW50,PJ
Trolley,2025,0.39910494904309796,ZERO-Basis,KKW50,PJ
Trolley,2026,0.403825166445726,ZERO-Basis,KKW50,PJ
Trolley,2027,0.40854538384835387,ZERO-Basis,KKW50,PJ
Trolley,2028,0.41326560125098194,ZERO-Basis,KKW50,PJ
Trolley,2029,0.41798581865361,ZERO-Basis,KKW50,PJ
Trolley,2030,0.4227060360562379,ZERO-Basis,KKW50,PJ
Trolley,2031,0.42369781906510523,ZERO-Basis,KKW50,PJ
Trolley,2032,0.4246896020739726,ZERO-Basis,KKW50,PJ
Trolley,2033,0.4256813850828399,ZERO-Basis,KKW50,PJ
Trolley,2034,0.4266731680917071,ZERO-Basis,KKW50,PJ
Trolley,2035,0.4276649511005745,ZERO-Basis,KKW50,PJ
Trolley,2036,0.4293632917372154,ZERO-Basis,KKW50,PJ
Trolley,2037,0.43106163237385614,ZERO-Basis,KKW50,PJ
Trolley,2038,0.43275997301049707,ZERO-Basis,KKW50,PJ
Trolley,2039,0.4344583136471379,ZERO-Basis,KKW50,PJ
Trolley,2040,0.43615665428377864,ZERO-Basis,KKW50,PJ
Trolley,2041,0.4383879491856193,ZERO-Basis,KKW50,PJ
Trolley,2042,0.44061924408745984,ZERO-Basis,KKW50,PJ
Trolley,2043,0.4428505389893006,ZERO-Basis,KKW50,PJ
Trolley,2044,0.4450818338911413,ZERO-Basis,KKW50,PJ
Trolley,2045,0.44731312879298174,ZERO-Basis,KKW50,PJ
Trolley,2046,0.4499083387166546,ZERO-Basis,KKW50,PJ
Trolley,2047,0.4525035486403274,ZERO-Basis,KKW50,PJ
Trolley,2048,0.45509875856400017,ZERO-Basis,KKW50,PJ
Trolley,2049,0.45769396848767296,ZERO-Basis,KKW50,PJ
Trolley,2050,0.4602891784113459,ZERO-Basis,KKW50,PJ
Trolley,2051,0.4602891784113459,ZERO-Basis,KKW50,PJ
Trolley,2052,0.4602891784113459,ZERO-Basis,KKW50,PJ
Trolley,2053,0.4602891784113459,ZERO-Basis,KKW50,PJ
Trolley,2054,0.4602891784113459,ZERO-Basis,KKW50,PJ
Trolley,2055,0.4602891784113459,ZERO-Basis,KKW50,PJ
Trolley,2056,0.4602891784113459,ZERO-Basis,KKW50,PJ
Trolley,2057,0.4602891784113459,ZERO-Basis,KKW50,PJ
Trolley,2058,0.4602891784113459,ZERO-Basis,KKW50,PJ
Trolley,2059,0.4602891784113459,ZERO-Basis,KKW50,PJ
Trolley,2060,0.4602891784113459,ZERO-Basis,KKW50,PJ
Motorräder,2000,2.586097475791863,ZERO-Basis,KKW50,PJ
Motorräder,2001,2.7509597918879054,ZERO-Basis,KKW50,PJ
Motorräder,2002,2.785567304924598,ZERO-Basis,KKW50,PJ
Motorräder,2003,2.9557661022489095,ZERO-Basis,KKW50,PJ
Motorräder,2004,2.9961636122434063,ZERO-Basis,KKW50,PJ
Motorräder,2005,2.902587135653701,ZERO-Basis,KKW50,PJ
Motorräder,2006,2.877201039647797,ZERO-Basis,KKW50,PJ
Motorräder,2007,2.85068440229828,ZERO-Basis,KKW50,PJ
Motorräder,2008,2.864757605423081,ZERO-Basis,KKW50,PJ
Motorräder,2009,2.8539769741685825,ZERO-Basis,KKW50,PJ
Motorräder,2010,2.8379090203607977,ZERO-Basis,KKW50,PJ
Motorräder,2011,2.9191533027671768,ZERO-Basis,KKW50,PJ
Motorräder,2012,2.967781142890891,ZERO-Basis,KKW50,PJ
Motorräder,2013,2.895712306155281,ZERO-Basis,KKW50,PJ
Motorräder,2014,3.0136056289393074,ZERO-Basis,KKW50,PJ
Motorräder,2015,3.0997715249456146,ZERO-Basis,KKW50,PJ
Motorräder,2016,3.090253446758191,ZERO-Basis,KKW50,PJ
Motorräder,2017,3.1253047459613565,ZERO-Basis,KKW50,PJ
Motorräder,2018,3.1015266575275033,ZERO-Basis,KKW50,PJ
Motorräder,2019,3.1152107731352263,ZERO-Basis,KKW50,PJ
Motorräder,2020,2.92374049451162,ZERO-Basis,KKW50,PJ
Motorräder,2021,2.8833753190052076,ZERO-Basis,KKW50,PJ
Motorräder,2022,2.8430012010784327,ZERO-Basis,KKW50,PJ
Motorräder,2023,2.803254287829747,ZERO-Basis,KKW50,PJ
