crf_id,crf,year,value,scenario,variant,unit
1,Energie,2056,0.11690973211051922,ZERO-Basis,KKW50,Mt CO2equiv
1,Energie,2057,0.11554810815594767,ZERO-Basis,KKW50,Mt CO2equiv
1,Energie,2058,0.1142680818958432,ZERO-Basis,KKW50,Mt CO2equiv
1,Energie,2059,0.11320280812247568,ZERO-Basis,KKW50,Mt CO2equiv
1,Energie,2060,0.11201590759968941,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),1990,0.3175591697170782,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),1991,0.34335365029232123,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),1992,0.3610089626998741,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),1993,0.35143475741230146,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),1994,0.3546104688877544,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),1995,0.36324894217047815,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),1996,0.3813818940862848,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),1997,0.3831243025978061,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),1998,0.38614076862854796,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),1999,0.38568157885027937,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2000,0.3737285635125492,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2001,0.36267392955152966,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2002,0.3419462079195295,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2003,0.32910826858674713,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2004,0.23057908580535258,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2005,0.22823661470481887,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2006,0.22438800450066762,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2007,0.21963978858535382,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2008,0.2292818003112252,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2009,0.22863658285647587,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2010,0.23668267655559552,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2011,0.2232905202698772,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2012,0.23480861992667537,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2013,0.2425347758926831,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2014,0.22950550141396886,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2015,0.23157790447404336,ZERO-Basis,KKW50,Mt CO2equiv
