noga,industry,unit,year,value,scenario,variant
F,Bau,Mrd. CHF-2017,2040,44.32979103599946,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2041,44.64142777184102,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2042,44.94879061965428,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2043,45.24959785304208,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2044,45.542304734478115,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2045,45.827048429889686,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2046,46.10610527610091,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2047,46.38039233656601,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2048,46.64961223787511,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2049,46.912757620967454,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2050,47.17094744297729,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2051,47.423920765455456,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2052,47.671822582265676,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2053,47.91642536942796,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2054,48.16012317805265,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2055,48.40554230700516,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2056,48.65515268873242,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2057,48.91360332592489,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2058,49.181914569161805,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2059,49.45945825274387,ZERO-Basis,KKW50
F,Bau,Mrd. CHF-2017,2060,49.745528587012345,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2000,359.8467290428643,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2001,364.475543671586,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2002,364.02047325534585,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2003,363.9330449576678,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2004,374.1991682915251,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2005,384.06627895219674,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2006,396.1011436982619,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2007,410.78217196537184,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2008,419.24595851964057,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2009,418.38965684263246,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2010,425.0635281920459,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2011,426.9379737461729,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2012,433.30825399845594,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2013,442.5211619742978,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2014,456.0862055268995,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2015,463.6949031493908,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2016,471.5107093139189,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2017,475.5489826980027,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2018,487.375561989839,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2019,495.37108581765415,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2020,501.51185552887205,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2021,507.92688082009397,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2022,514.4928438792133,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2023,521.1483504174977,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2024,528.0408996322142,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2025,534.9603024627436,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2026,541.8290523100118,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2027,548.6485984797987,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2028,555.4554418159106,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2029,562.350016596926,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2030,569.4334883227199,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2031,576.7399558598785,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2032,584.1613421574572,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2033,591.6105553796941,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2034,598.9117984250502,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2035,606.0993094947257,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2036,613.0477581625528,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2037,619.7174923396699,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2038,626.2273699049192,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2039,632.6113498034138,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2040,638.90436333867,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2041,645.1495900895485,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2042,651.3322014374755,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2043,657.4128432583368,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2044,663.3661052582688,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2045,669.1986619427853,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2046,674.9603844027448,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2047,680.6503250775953,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2048,686.2595451645258,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2049,691.768154410683,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2050,697.201742209142,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2051,702.553005444693,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2052,707.8252316534259,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2053,713.0375022918229,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2054,718.2343892496051,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2055,723.4518118339213,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2056,728.730208518842,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2057,734.1423982994038,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2058,739.7079890723345,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2059,745.4099857898817,ZERO-Basis,KKW50
G-U,Dienstleistungen,Mrd. CHF-2017,2060,751.2354324507792,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2000,56.09867980634411,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2001,57.22146103835299,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2002,58.23340742467205,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2003,59.142522550945955,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2004,62.65307403250577,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2005,65.04522812520536,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2006,69.05790477024429,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2007,73.15115482953833,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2008,75.45962756506115,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2009,76.27441113261635,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2010,79.67429989363593,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2011,78.45181235721378,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2012,79.81022044113949,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2013,81.69061299865167,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2014,86.30561769046543,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2015,92.0337801113019,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2016,94.01941490886058,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2017,91.68933516429425,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2018,96.41383135638023,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2019,100.10982787346913,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2020,103.01286688804703,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2021,105.83643261133376,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2022,108.59002414508002,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2023,111.27124957199827,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2024,113.92019587087884,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2025,116.50541671484604,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2026,119.02030961755747,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2027,121.4687091658347,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2028,123.86093531971552,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2029,126.22253604425211,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2030,128.5864972143049,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2031,130.94646713689994,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2032,133.29894261886784,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2033,135.6206645578075,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2034,137.87454121423596,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2035,140.06772434254117,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2036,142.02625618275934,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2037,143.88618354847029,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2038,145.67467028107848,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2039,147.39535669963388,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2040,149.05989964899533,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2041,150.67701473200123,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2042,152.23977641886967,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2043,153.74104786515508,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2044,155.17145790315354,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2045,156.52819796200612,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2046,157.82110641712183,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2047,159.05612761689383,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2048,160.23813362095373,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2049,161.3539726791679,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2050,162.4132515002741,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2051,163.41005393836477,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2052,164.34800716601703,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2053,165.22288788271203,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2054,166.05433481475595,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2055,166.84711790634415,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2056,167.61457608170875,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2057,168.37640887626205,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2058,169.14306105677284,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2059,169.90544595509942,ZERO-Basis,KKW50
G,Handel,Mrd. CHF-2017,2060,170.65975288731323,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2000,44.72365146273305,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2001,45.906778268461515,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2002,46.71122811794757,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2003,45.735776109060374,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2004,47.18460014215257,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2005,47.59963558496348,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2006,48.88370338305436,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2007,49.65946438368444,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2008,51.854667425881686,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2009,50.81724082957648,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2010,52.74665361313948,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2011,52.203522348769084,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2012,53.04810066035418,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2013,52.21139967943394,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2014,53.432404443024716,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2015,52.9879855265675,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2016,53.6063951731632,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2017,54.996605969758306,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2018,56.096303986483434,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2019,56.86164566471467,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2020,57.39568332263266,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2021,57.978801591417145,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2022,58.57534294481715,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2023,59.18013990714453,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2024,59.80822724230734,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2025,60.43049908968173,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2026,61.033860495008284,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2027,61.61475502258462,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2028,62.176423172687805,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2029,62.73127725324608,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2030,63.29827043279805,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2031,63.8717673817918,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2032,64.44820922815116,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2033,65.01247457580813,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2034,65.54567886390113,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2035,66.05340077394955,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2036,66.52974262985923,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2037,66.9652662731459,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2038,67.37504677439806,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2039,67.759828542373,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2040,68.126415082902,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2041,68.47544889911669,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2042,68.80529621042808,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2043,69.11353047216214,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2044,69.39486380058013,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2045,69.6469073736645,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2046,69.87983496055715,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2047,70.09311784310012,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2048,70.29171407422108,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2049,70.46789406986586,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2050,70.62684936944349,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2051,70.76320993968955,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2052,70.88193502959551,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2053,70.97967163614955,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2054,71.06733345871578,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2055,71.14635251133826,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2056,71.2232774579758,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2057,71.3069168196648,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2058,71.40238053716492,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2059,71.50455734218095,ZERO-Basis,KKW50
"H,J","Verkehr, Nachrichten",Mrd. CHF-2017,2060,71.61152452513419,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2000,13.523576627398079,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2001,13.734352902345758,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2002,13.097233909520545,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2003,11.976659255666194,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2004,11.487037660976572,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2005,11.517281623597409,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2006,11.797100688170424,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2007,12.239768189231476,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2008,12.677622503222793,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2009,11.909954569480954,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2010,11.898845975754849,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2011,11.657821451464578,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2012,11.094895716262545,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2013,11.219674106471114,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2014,11.219977504300918,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2015,10.818289801561008,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2016,10.805789443035728,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2017,11.062568221298543,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2018,11.06596785110447,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2019,10.969105532541858,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2020,10.804900029229428,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2021,10.667795291493587,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2022,10.543166124628854,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2023,10.429934121039652,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2024,10.331902242852513,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2025,10.241408312420988,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2026,10.155425796922357,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2027,10.073414796665066,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2028,9.996892357116536,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2029,9.92844982350205,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2030,9.869666089671949,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2031,9.819969433296896,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2032,9.77713559581336,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2033,9.73872611923129,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2034,9.700482459545393,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2035,9.662859083693345,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2036,9.647460154202411,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2037,9.628791407023371,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2038,9.60945603696369,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2039,9.59039464254346,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2040,9.57160344522667,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2041,9.553989229031426,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2042,9.537714051959384,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2043,9.521849694489518,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2044,9.50606732952818,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2045,9.490505758673486,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2046,9.475789838378207,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2047,9.462191526171585,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2048,9.449457129962187,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2049,9.437122893837767,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2050,9.425661466575589,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2051,9.4142003907522,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2052,9.402691586536402,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2053,9.392241027300889,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2054,9.38278189979707,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2055,9.375244462616116,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2056,9.369929834320372,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2057,9.36784187858817,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2058,9.36864098232897,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2059,9.372292528988151,ZERO-Basis,KKW50
I,Gastgewerbe,Mrd. CHF-2017,2060,9.378450525915124,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2000,47.83172888248876,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2001,43.77737721892389,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2002,42.56398546022948,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2003,44.67229583431832,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2004,47.25467728877711,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2005,51.08070663348052,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2006,54.544772868069686,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2007,59.30187593355896,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2008,55.7449042155304,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2009,52.554270824371024,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2010,52.660339897649564,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2011,52.765750164635094,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2012,54.16649603905978,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2013,58.644417895614566,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2014,59.41614923532832,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2015,59.510985603448624,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2016,58.12420260586358,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2017,60.07148406373309,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2018,61.88690161790106,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2019,62.97575126920881,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2020,63.770137109541196,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2021,64.72760598088797,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2022,65.8316041277462,ZERO-Basis,KKW50
K,Finanzwesen,Mrd. CHF-2017,2023,67.05623513547206,ZERO-Basis,KKW50
